"Scenario","Year","Vehicle","age","modelYear","LIB"
"Momentum-Reference",2049,"Vans",22,2027,361
"Momentum-Reference",2049,"Vans",23,2026,105
"Momentum-Reference",2049,"Vans",24,2025,29
"Momentum-Reference",2049,"Vans",25,2024,8
"Momentum-Reference",2050,"Vans",0,2050,572
"Momentum-Reference",2050,"Vans",1,2049,883
"Momentum-Reference",2050,"Vans",2,2048,1368
"Momentum-Reference",2050,"Vans",3,2047,2106
"Momentum-Reference",2050,"Vans",4,2046,3233
"Momentum-Reference",2050,"Vans",5,2045,4948
"Momentum-Reference",2050,"Vans",6,2044,7471
"Momentum-Reference",2050,"Vans",7,2043,11213
"Momentum-Reference",2050,"Vans",8,2042,16527
"Momentum-Reference",2050,"Vans",9,2041,23816
"Momentum-Reference",2050,"Vans",10,2040,33200
"Momentum-Reference",2050,"Vans",11,2039,43868
"Momentum-Reference",2050,"Vans",12,2038,53828
"Momentum-Reference",2050,"Vans",13,2037,60148
"Momentum-Reference",2050,"Vans",14,2036,60049
"Momentum-Reference",2050,"Vans",15,2035,52602
"Momentum-Reference",2050,"Vans",16,2034,39288
"Momentum-Reference",2050,"Vans",17,2033,25728
"Momentum-Reference",2050,"Vans",18,2032,14173
"Momentum-Reference",2050,"Vans",19,2031,6838
"Momentum-Reference",2050,"Vans",20,2030,3029
"Momentum-Reference",2050,"Vans",21,2029,1237
"Momentum-Reference",2050,"Vans",22,2028,421
"Momentum-Reference",2050,"Vans",23,2027,155
"Momentum-Reference",2050,"Vans",24,2026,44
"Momentum-Reference",2050,"Vans",25,2025,12
"Momentum-Short",2024,"Vans",0,2024,463
"Momentum-Short",2025,"Vans",0,2025,724
"Momentum-Short",2025,"Vans",1,2024,717
"Momentum-Short",2026,"Vans",0,2026,1106
"Momentum-Short",2026,"Vans",1,2025,1122
"Momentum-Short",2026,"Vans",2,2024,1101
"Momentum-Short",2027,"Vans",0,2027,1643
"Momentum-Short",2027,"Vans",1,2026,1714
"Momentum-Short",2027,"Vans",2,2025,1723
"Momentum-Short",2027,"Vans",3,2024,1668
"Momentum-Short",2028,"Vans",0,2028,1932
"Momentum-Short",2028,"Vans",1,2027,2545
"Momentum-Short",2028,"Vans",2,2026,2631
"Momentum-Short",2028,"Vans",3,2025,2609
"Momentum-Short",2028,"Vans",4,2024,2476
"Momentum-Short",2029,"Vans",0,2029,2521
"Momentum-Short",2029,"Vans",1,2028,2992
"Momentum-Short",2029,"Vans",2,2027,3907
"Momentum-Short",2029,"Vans",3,2026,3986
"Momentum-Short",2029,"Vans",4,2025,3873
"Momentum-Short",2029,"Vans",5,2024,3565
"Momentum-Short",2030,"Vans",0,2030,2890
"Momentum-Short",2030,"Vans",1,2029,3905
"Momentum-Short",2030,"Vans",2,2028,4594
"Momentum-Short",2030,"Vans",3,2027,5919
"Momentum-Short",2030,"Vans",4,2026,5916
"Momentum-Short",2030,"Vans",5,2025,5576
"Momentum-Short",2030,"Vans",6,2024,4916
"Momentum-Short",2031,"Vans",0,2031,3269
"Momentum-Short",2031,"Vans",1,2030,4477
"Momentum-Short",2031,"Vans",2,2029,5996
"Momentum-Short",2031,"Vans",3,2028,6959
"Momentum-Short",2031,"Vans",4,2027,8784
"Momentum-Short",2031,"Vans",5,2026,8518
"Momentum-Short",2031,"Vans",6,2025,7688
"Momentum-Short",2031,"Vans",7,2024,6385
"Momentum-Short",2032,"Vans",0,2032,3709
"Momentum-Short",2032,"Vans",1,2031,5064
"Momentum-Short",2032,"Vans",2,2030,6874
"Momentum-Short",2032,"Vans",3,2029,9084
"Momentum-Short",2032,"Vans",4,2028,10331
"Momentum-Short",2032,"Vans",5,2027,12653
"Momentum-Short",2032,"Vans",6,2026,11751
"Momentum-Short",2032,"Vans",7,2025,9995
"Momentum-Short",2032,"Vans",8,2024,7685
"Momentum-Short",2033,"Vans",0,2033,4130
"Momentum-Short",2033,"Vans",1,2032,5745
"Momentum-Short",2033,"Vans",2,2031,7775
"Momentum-Short",2033,"Vans",3,2030,10413
"Momentum-Short",2033,"Vans",4,2029,13484
"Momentum-Short",2033,"Vans",5,2028,14881
"Momentum-Short",2033,"Vans",6,2027,17456
"Momentum-Short",2033,"Vans",7,2026,15277
"Momentum-Short",2033,"Vans",8,2025,12031
"Momentum-Short",2033,"Vans",9,2024,8429
"Momentum-Short",2034,"Vans",0,2034,4432
"Momentum-Short",2034,"Vans",1,2033,6395
"Momentum-Short",2034,"Vans",2,2032,8819
"Momentum-Short",2034,"Vans",3,2031,11776
"Momentum-Short",2034,"Vans",4,2030,15455
"Momentum-Short",2034,"Vans",5,2029,19421
"Momentum-Short",2034,"Vans",6,2028,20528
"Momentum-Short",2034,"Vans",7,2027,22692
"Momentum-Short",2034,"Vans",8,2026,18388
"Momentum-Short",2034,"Vans",9,2025,13194
"Momentum-Short",2034,"Vans",10,2024,8336
"Momentum-Short",2035,"Vans",0,2035,4804
"Momentum-Short",2035,"Vans",1,2034,6861
"Momentum-Short",2035,"Vans",2,2033,9814
"Momentum-Short",2035,"Vans",3,2032,13355
"Momentum-Short",2035,"Vans",4,2031,17476
"Momentum-Short",2035,"Vans",5,2030,22256
"Momentum-Short",2035,"Vans",6,2029,26788
"Momentum-Short",2035,"Vans",7,2028,26683
"Momentum-Short",2035,"Vans",8,2027,27311
"Momentum-Short",2035,"Vans",9,2026,20165
"Momentum-Short",2035,"Vans",10,2025,13049
"Momentum-Short",2035,"Vans",11,2024,7419
"Momentum-Short",2036,"Vans",0,2036,5089
"Momentum-Short",2036,"Vans",1,2035,7432
"Momentum-Short",2036,"Vans",2,2034,10524
"Momentum-Short",2036,"Vans",3,2033,14856
"Momentum-Short",2036,"Vans",4,2032,19811
"Momentum-Short",2036,"Vans",5,2031,25158
"Momentum-Short",2036,"Vans",6,2030,30690
"Momentum-Short",2036,"Vans",7,2029,34814
"Momentum-Short",2036,"Vans",8,2028,32109
"Momentum-Short",2036,"Vans",9,2027,29947
"Momentum-Short",2036,"Vans",10,2026,19941
"Momentum-Short",2036,"Vans",11,2025,11613
"Momentum-Short",2036,"Vans",12,2024,5926
"Momentum-Short",2037,"Vans",0,2037,5387
"Momentum-Short",2037,"Vans",1,2036,7871
"Momentum-Short",2037,"Vans",2,2035,11392
"Momentum-Short",2037,"Vans",3,2034,15918
"Momentum-Short",2037,"Vans",4,2033,22023
"Momentum-Short",2037,"Vans",5,2032,28505
"Momentum-Short",2037,"Vans",6,2031,34676
"Momentum-Short",2037,"Vans",7,2030,39872
"Momentum-Short",2037,"Vans",8,2029,41883
"Momentum-Short",2037,"Vans",9,2028,35201
"Momentum-Short",2037,"Vans",10,2027,29609
"Momentum-Short",2037,"Vans",11,2026,17743
"Momentum-Short",2037,"Vans",12,2025,9273
"Momentum-Short",2037,"Vans",13,2024,4313
"Momentum-Short",2038,"Vans",0,2038,5681
"Momentum-Short",2038,"Vans",1,2037,8329
"Momentum-Short",2038,"Vans",2,2036,12058
"Momentum-Short",2038,"Vans",3,2035,17214
"Momentum-Short",2038,"Vans",4,2034,23573
"Momentum-Short",2038,"Vans",5,2033,31660
"Momentum-Short",2038,"Vans",6,2032,39260
"Momentum-Short",2038,"Vans",7,2031,45020
"Momentum-Short",2038,"Vans",8,2030,47943
"Momentum-Short",2038,"Vans",9,2029,45901
"Momentum-Short",2038,"Vans",10,2028,34792
"Momentum-Short",2038,"Vans",11,2027,26341
"Momentum-Short",2038,"Vans",12,2026,14165
"Momentum-Short",2038,"Vans",13,2025,6747
"Momentum-Short",2038,"Vans",14,2024,2888
"Momentum-Short",2039,"Vans",0,2039,5937
"Momentum-Short",2039,"Vans",1,2038,8780
"Momentum-Short",2039,"Vans",2,2037,12752
"Momentum-Short",2039,"Vans",3,2036,18204
"Momentum-Short",2039,"Vans",4,2035,25455
"Momentum-Short",2039,"Vans",5,2034,33839
"Momentum-Short",2039,"Vans",6,2033,43552
"Momentum-Short",2039,"Vans",7,2032,50920
"Momentum-Short",2039,"Vans",8,2031,54085
"Momentum-Short",2039,"Vans",9,2030,52507
"Momentum-Short",2039,"Vans",10,2029,45347
"Momentum-Short",2039,"Vans",11,2028,30939
"Momentum-Short",2039,"Vans",12,2027,21020
"Momentum-Short",2039,"Vans",13,2026,10302
"Momentum-Short",2039,"Vans",14,2025,4516
"Momentum-Short",2039,"Vans",15,2024,1793
"Momentum-Short",2040,"Vans",0,2040,6194
"Momentum-Short",2040,"Vans",1,2039,9173
"Momentum-Short",2040,"Vans",2,2038,13435
"Momentum-Short",2040,"Vans",3,2037,19234
"Momentum-Short",2040,"Vans",4,2036,26887
"Momentum-Short",2040,"Vans",5,2035,36469
"Momentum-Short",2040,"Vans",6,2034,46460
"Momentum-Short",2040,"Vans",7,2033,56396
"Momentum-Short",2040,"Vans",8,2032,61095
"Momentum-Short",2040,"Vans",9,2031,59167
"Momentum-Short",2040,"Vans",10,2030,51830
"Momentum-Short",2040,"Vans",11,2029,40302
"Momentum-Short",2040,"Vans",12,2028,24673
"Momentum-Short",2040,"Vans",13,2027,15281
"Momentum-Short",2040,"Vans",14,2026,6893
"Momentum-Short",2040,"Vans",15,2025,2802
"Momentum-Short",2040,"Vans",16,2024,1036
"Momentum-Short",2041,"Vans",0,2041,6384
"Momentum-Short",2041,"Vans",1,2040,9568
"Momentum-Short",2041,"Vans",2,2039,14030
"Momentum-Short",2041,"Vans",3,2038,20248
"Momentum-Short",2041,"Vans",4,2037,28374
"Momentum-Short",2041,"Vans",5,2036,38460
"Momentum-Short",2041,"Vans",6,2035,49949
"Momentum-Short",2041,"Vans",7,2034,60021
"Momentum-Short",2041,"Vans",8,2033,67536
"Momentum-Short",2041,"Vans",9,2032,66733
"Momentum-Short",2041,"Vans",10,2031,58327
"Momentum-Short",2041,"Vans",11,2030,46018
"Momentum-Short",2041,"Vans",12,2029,32114
"Momentum-Short",2041,"Vans",13,2028,17923
"Momentum-Short",2041,"Vans",14,2027,10220
"Momentum-Short",2041,"Vans",15,2026,4274
"Momentum-Short",2041,"Vans",16,2025,1618
"Momentum-Short",2041,"Vans",17,2024,559
"Momentum-Short",2042,"Vans",0,2042,6552
"Momentum-Short",2042,"Vans",1,2041,9859
"Momentum-Short",2042,"Vans",2,2040,14628
"Momentum-Short",2042,"Vans",3,2039,21132
"Momentum-Short",2042,"Vans",4,2038,29835
"Momentum-Short",2042,"Vans",5,2037,40518
"Momentum-Short",2042,"Vans",6,2036,52568
"Momentum-Short",2042,"Vans",7,2035,64344
"Momentum-Short",2042,"Vans",8,2034,71681
"Momentum-Short",2042,"Vans",9,2033,73607
"Momentum-Short",2042,"Vans",10,2032,65675
"Momentum-Short",2042,"Vans",11,2031,51714
"Momentum-Short",2042,"Vans",12,2030,36618
"Momentum-Short",2042,"Vans",13,2029,23309
"Momentum-Short",2042,"Vans",14,2028,11978
"Momentum-Short",2042,"Vans",15,2027,6335
"Momentum-Short",2042,"Vans",16,2026,2467
"Momentum-Short",2042,"Vans",17,2025,872
"Momentum-Short",2042,"Vans",18,2024,283
"Momentum-Short",2043,"Vans",0,2043,6700
"Momentum-Short",2043,"Vans",1,2042,10118
"Momentum-Short",2043,"Vans",2,2041,15069
"Momentum-Short",2043,"Vans",3,2040,22020
"Momentum-Short",2043,"Vans",4,2039,31113
"Momentum-Short",2043,"Vans",5,2038,42541
"Momentum-Short",2043,"Vans",6,2037,55263
"Momentum-Short",2043,"Vans",7,2036,67550
"Momentum-Short",2043,"Vans",8,2035,76603
"Momentum-Short",2043,"Vans",9,2034,77897
"Momentum-Short",2043,"Vans",10,2033,72276
"Momentum-Short",2043,"Vans",11,2032,58129
"Momentum-Short",2043,"Vans",12,2031,41071
"Momentum-Short",2043,"Vans",13,2030,26541
"Momentum-Short",2043,"Vans",14,2029,15564
"Momentum-Short",2043,"Vans",15,2028,7419
"Momentum-Short",2043,"Vans",16,2027,3655
"Momentum-Short",2043,"Vans",17,2026,1330
"Momentum-Short",2043,"Vans",18,2025,441
"Momentum-Short",2043,"Vans",19,2024,135
"Momentum-Short",2044,"Vans",0,2044,6811
"Momentum-Short",2044,"Vans",1,2043,10345
"Momentum-Short",2044,"Vans",2,2042,15462
"Momentum-Short",2044,"Vans",3,2041,22677
"Momentum-Short",2044,"Vans",4,2040,32393
"Momentum-Short",2044,"Vans",5,2039,44312
"Momentum-Short",2044,"Vans",6,2038,57913
"Momentum-Short",2044,"Vans",7,2037,70837
"Momentum-Short",2044,"Vans",8,2036,80195
"Momentum-Short",2044,"Vans",9,2035,82975
"Momentum-Short",2044,"Vans",10,2034,76262
"Momentum-Short",2044,"Vans",11,2033,63830
"Momentum-Short",2044,"Vans",12,2032,46066
"Momentum-Short",2044,"Vans",13,2031,29716
"Momentum-Short",2044,"Vans",14,2030,17700
"Momentum-Short",2044,"Vans",15,2029,9634
"Momentum-Short",2044,"Vans",16,2028,4278
"Momentum-Short",2044,"Vans",17,2027,1969
"Momentum-Short",2044,"Vans",18,2026,669
"Momentum-Short",2044,"Vans",19,2025,209
"Momentum-Short",2044,"Vans",20,2024,62
"Momentum-Short",2045,"Vans",0,2045,6929
"Momentum-Short",2045,"Vans",1,2044,10516
"Momentum-Short",2045,"Vans",2,2043,15808
"Momentum-Short",2045,"Vans",3,2042,23262
"Momentum-Short",2045,"Vans",4,2041,33343
"Momentum-Short",2045,"Vans",5,2040,46085
"Momentum-Short",2045,"Vans",6,2039,60239
"Momentum-Short",2045,"Vans",7,2038,74069
"Momentum-Short",2045,"Vans",8,2037,83865
"Momentum-Short",2045,"Vans",9,2036,86611
"Momentum-Short",2045,"Vans",10,2035,80977
"Momentum-Short",2045,"Vans",11,2034,67161
"Momentum-Short",2045,"Vans",12,2033,50446
"Momentum-Short",2045,"Vans",13,2032,33264
"Momentum-Short",2045,"Vans",14,2031,19787
"Momentum-Short",2045,"Vans",15,2030,10944
"Momentum-Short",2045,"Vans",16,2029,5552
"Momentum-Short",2045,"Vans",17,2028,2304
"Momentum-Short",2045,"Vans",18,2027,989
"Momentum-Short",2045,"Vans",19,2026,318
"Momentum-Short",2045,"Vans",20,2025,95
"Momentum-Short",2045,"Vans",21,2024,27
"Momentum-Short",2046,"Vans",0,2046,7017
"Momentum-Short",2046,"Vans",1,2045,10699
"Momentum-Short",2046,"Vans",2,2044,16068
"Momentum-Short",2046,"Vans",3,2043,23777
"Momentum-Short",2046,"Vans",4,2042,34190
"Momentum-Short",2046,"Vans",5,2041,47406
"Momentum-Short",2046,"Vans",6,2040,62565
"Momentum-Short",2046,"Vans",7,2039,76912
"Momentum-Short",2046,"Vans",8,2038,87478
"Momentum-Short",2046,"Vans",9,2037,90315
"Momentum-Short",2046,"Vans",10,2036,84279
"Momentum-Short",2046,"Vans",11,2035,71105
"Momentum-Short",2046,"Vans",12,2034,52899
"Momentum-Short",2046,"Vans",13,2033,36342
"Momentum-Short",2046,"Vans",14,2032,22114
"Momentum-Short",2046,"Vans",15,2031,12219
"Momentum-Short",2046,"Vans",16,2030,6302
"Momentum-Short",2046,"Vans",17,2029,2989
"Momentum-Short",2046,"Vans",18,2028,1159
"Momentum-Short",2046,"Vans",19,2027,470
"Momentum-Short",2046,"Vans",20,2026,145
"Momentum-Short",2046,"Vans",21,2025,42
"Momentum-Short",2046,"Vans",22,2024,12
"Momentum-Short",2047,"Vans",0,2047,7113
"Momentum-Short",2047,"Vans",1,2046,10835
"Momentum-Short",2047,"Vans",2,2045,16350
"Momentum-Short",2047,"Vans",3,2044,24167
"Momentum-Short",2047,"Vans",4,2043,34938
"Momentum-Short",2047,"Vans",5,2042,48586
"Momentum-Short",2047,"Vans",6,2041,64302
"Momentum-Short",2047,"Vans",7,2040,79756
"Momentum-Short",2047,"Vans",8,2039,90662
"Momentum-Short",2047,"Vans",9,2038,93971
"Momentum-Short",2047,"Vans",10,2037,87639
"Momentum-Short",2047,"Vans",11,2036,73803
"Momentum-Short",2047,"Vans",12,2035,55812
"Momentum-Short",2047,"Vans",13,2034,37997
"Momentum-Short",2047,"Vans",14,2033,24112
"Momentum-Short",2047,"Vans",15,2032,13637
"Momentum-Short",2047,"Vans",16,2031,7029
"Momentum-Short",2047,"Vans",17,2030,3390
"Momentum-Short",2047,"Vans",18,2029,1505
"Momentum-Short",2047,"Vans",19,2028,548
"Momentum-Short",2047,"Vans",20,2027,214
"Momentum-Short",2047,"Vans",21,2026,64
"Momentum-Short",2047,"Vans",22,2025,18
"Momentum-Short",2047,"Vans",23,2024,5
"Momentum-Short",2048,"Vans",0,2048,7215
"Momentum-Short",2048,"Vans",1,2047,10984
"Momentum-Short",2048,"Vans",2,2046,16557
"Momentum-Short",2048,"Vans",3,2045,24594
"Momentum-Short",2048,"Vans",4,2044,35508
"Momentum-Short",2048,"Vans",5,2043,49631
"Momentum-Short",2048,"Vans",6,2042,65860
"Momentum-Short",2048,"Vans",7,2041,81887
"Momentum-Short",2048,"Vans",8,2040,93856
"Momentum-Short",2048,"Vans",9,2039,97198
"Momentum-Short",2048,"Vans",10,2038,90966
"Momentum-Short",2048,"Vans",11,2037,76549
"Momentum-Short",2048,"Vans",12,2036,57743
"Momentum-Short",2048,"Vans",13,2035,39971
"Momentum-Short",2048,"Vans",14,2034,25148
"Momentum-Short",2048,"Vans",15,2033,14846
"Momentum-Short",2048,"Vans",16,2032,7837
"Momentum-Short",2048,"Vans",17,2031,3775
"Momentum-Short",2048,"Vans",18,2030,1707
"Momentum-Short",2048,"Vans",19,2029,713
"Momentum-Short",2048,"Vans",20,2028,249
"Momentum-Short",2048,"Vans",21,2027,94
"Momentum-Short",2048,"Vans",22,2026,27
"Momentum-Short",2048,"Vans",23,2025,7
"Momentum-Short",2049,"Vans",0,2049,7302
"Momentum-Short",2049,"Vans",1,2048,11143
"Momentum-Short",2049,"Vans",2,2047,16787
"Momentum-Short",2049,"Vans",3,2046,24907
"Momentum-Short",2049,"Vans",4,2045,36139
"Momentum-Short",2049,"Vans",5,2044,50434
"Momentum-Short",2049,"Vans",6,2043,67246
"Momentum-Short",2049,"Vans",7,2042,83804
"Momentum-Short",2049,"Vans",8,2041,96253
"Momentum-Short",2049,"Vans",9,2040,100451
"Momentum-Short",2049,"Vans",10,2039,93908
"Momentum-Short",2049,"Vans",11,2038,79279
"Momentum-Short",2049,"Vans",12,2037,59709
"Momentum-Short",2049,"Vans",13,2036,41238
"Momentum-Short",2049,"Vans",14,2035,26391
"Momentum-Short",2049,"Vans",15,2034,15454
"Momentum-Short",2049,"Vans",16,2033,8521
"Momentum-Short",2049,"Vans",17,2032,4207
"Momentum-Short",2049,"Vans",18,2031,1903
"Momentum-Short",2049,"Vans",19,2030,810
"Momentum-Short",2049,"Vans",20,2029,323
"Momentum-Short",2049,"Vans",21,2028,110
"Momentum-Short",2049,"Vans",22,2027,40
"Momentum-Short",2049,"Vans",23,2026,11
"Momentum-Short",2050,"Vans",0,2050,7422
"Momentum-Short",2050,"Vans",1,2049,11277
"Momentum-Short",2050,"Vans",2,2048,17030
"Momentum-Short",2050,"Vans",3,2047,25255
"Momentum-Short",2050,"Vans",4,2046,36602
"Momentum-Short",2050,"Vans",5,2045,51338
"Momentum-Short",2050,"Vans",6,2044,68325
"Momentum-Short",2050,"Vans",7,2043,85525
"Momentum-Short",2050,"Vans",8,2042,98422
"Momentum-Short",2050,"Vans",9,2041,102893
"Momentum-Short",2050,"Vans",10,2040,96894
"Momentum-Short",2050,"Vans",11,2039,81699
"Momentum-Short",2050,"Vans",12,2038,61680
"Momentum-Short",2050,"Vans",13,2037,42533
"Momentum-Short",2050,"Vans",14,2036,27165
"Momentum-Short",2050,"Vans",15,2035,16187
"Momentum-Short",2050,"Vans",16,2034,8854
"Momentum-Short",2050,"Vans",17,2033,4572
"Momentum-Short",2050,"Vans",18,2032,2116
"Momentum-Short",2050,"Vans",19,2031,900
"Momentum-Short",2050,"Vans",20,2030,365
"Momentum-Short",2050,"Vans",21,2029,142
"Momentum-Short",2050,"Vans",22,2028,47
"Momentum-Short",2050,"Vans",23,2027,17
"Momentum-Short",2050,"Vans",24,2026,5
"Momentum-Long",2024,"Vans",0,2024,5
"Momentum-Long",2025,"Vans",0,2025,8
"Momentum-Long",2025,"Vans",1,2024,8
"Momentum-Long",2026,"Vans",0,2026,12
"Momentum-Long",2026,"Vans",1,2025,12
"Momentum-Long",2026,"Vans",2,2024,13
"Momentum-Long",2027,"Vans",0,2027,18
"Momentum-Long",2027,"Vans",1,2026,19
"Momentum-Long",2027,"Vans",2,2025,19
"Momentum-Long",2027,"Vans",3,2024,20
"Momentum-Long",2028,"Vans",0,2028,21
"Momentum-Long",2028,"Vans",1,2027,28
"Momentum-Long",2028,"Vans",2,2026,30
"Momentum-Long",2028,"Vans",3,2025,31
"Momentum-Long",2028,"Vans",4,2024,31
"Momentum-Long",2029,"Vans",0,2029,27
"Momentum-Long",2029,"Vans",1,2028,32
"Momentum-Long",2029,"Vans",2,2027,44
"Momentum-Long",2029,"Vans",3,2026,47
"Momentum-Long",2029,"Vans",4,2025,48
"Momentum-Long",2029,"Vans",5,2024,48
"Momentum-Long",2030,"Vans",0,2030,30
"Momentum-Long",2030,"Vans",1,2029,42
"Momentum-Long",2030,"Vans",2,2028,51
"Momentum-Long",2030,"Vans",3,2027,69
"Momentum-Long",2030,"Vans",4,2026,73
"Momentum-Long",2030,"Vans",5,2025,75
"Momentum-Long",2030,"Vans",6,2024,76
"Momentum-Long",2031,"Vans",0,2031,33
"Momentum-Long",2031,"Vans",1,2030,47
"Momentum-Long",2031,"Vans",2,2029,66
"Momentum-Long",2031,"Vans",3,2028,80
"Momentum-Long",2031,"Vans",4,2027,108
"Momentum-Long",2031,"Vans",5,2026,115
"Momentum-Long",2031,"Vans",6,2025,118
"Momentum-Long",2031,"Vans",7,2024,119
"Momentum-Long",2032,"Vans",0,2032,37
"Momentum-Long",2032,"Vans",1,2031,53
"Momentum-Long",2032,"Vans",2,2030,75
"Momentum-Long",2032,"Vans",3,2029,104
"Momentum-Long",2032,"Vans",4,2028,126
"Momentum-Long",2032,"Vans",5,2027,170
"Momentum-Long",2032,"Vans",6,2026,180
"Momentum-Long",2032,"Vans",7,2025,185
"Momentum-Long",2032,"Vans",8,2024,185
"Momentum-Long",2033,"Vans",0,2033,40
"Momentum-Long",2033,"Vans",1,2032,58
"Momentum-Long",2033,"Vans",2,2031,83
"Momentum-Long",2033,"Vans",3,2030,117
"Momentum-Long",2033,"Vans",4,2029,163
"Momentum-Long",2033,"Vans",5,2028,198
"Momentum-Long",2033,"Vans",6,2027,266
"Momentum-Long",2033,"Vans",7,2026,281
"Momentum-Long",2033,"Vans",8,2025,288
"Momentum-Long",2033,"Vans",9,2024,287
"Momentum-Long",2034,"Vans",0,2034,41
"Momentum-Long",2034,"Vans",1,2033,63
"Momentum-Long",2034,"Vans",2,2032,92
"Momentum-Long",2034,"Vans",3,2031,130
"Momentum-Long",2034,"Vans",4,2030,184
"Momentum-Long",2034,"Vans",5,2029,256
"Momentum-Long",2034,"Vans",6,2028,311
"Momentum-Long",2034,"Vans",7,2027,417
"Momentum-Long",2034,"Vans",8,2026,439
"Momentum-Long",2034,"Vans",9,2025,446
"Momentum-Long",2034,"Vans",10,2024,440
"Momentum-Long",2035,"Vans",0,2035,43
"Momentum-Long",2035,"Vans",1,2034,65
"Momentum-Long",2035,"Vans",2,2033,99
"Momentum-Long",2035,"Vans",3,2032,144
"Momentum-Long",2035,"Vans",4,2031,205
"Momentum-Long",2035,"Vans",5,2030,290
"Momentum-Long",2035,"Vans",6,2029,402
"Momentum-Long",2035,"Vans",7,2028,486
"Momentum-Long",2035,"Vans",8,2027,650
"Momentum-Long",2035,"Vans",9,2026,680
"Momentum-Long",2035,"Vans",10,2025,685
"Momentum-Long",2035,"Vans",11,2024,666
"Momentum-Long",2036,"Vans",0,2036,44
"Momentum-Long",2036,"Vans",1,2035,67
"Momentum-Long",2036,"Vans",2,2034,102
"Momentum-Long",2036,"Vans",3,2033,156
"Momentum-Long",2036,"Vans",4,2032,227
"Momentum-Long",2036,"Vans",5,2031,321
"Momentum-Long",2036,"Vans",6,2030,454
"Momentum-Long",2036,"Vans",7,2029,629
"Momentum-Long",2036,"Vans",8,2028,758
"Momentum-Long",2036,"Vans",9,2027,1009
"Momentum-Long",2036,"Vans",10,2026,1045
"Momentum-Long",2036,"Vans",11,2025,1038
"Momentum-Long",2036,"Vans",12,2024,989
"Momentum-Long",2037,"Vans",0,2037,44
"Momentum-Long",2037,"Vans",1,2036,69
"Momentum-Long",2037,"Vans",2,2035,106
"Momentum-Long",2037,"Vans",3,2034,161
"Momentum-Long",2037,"Vans",4,2033,245
"Momentum-Long",2037,"Vans",5,2032,356
"Momentum-Long",2037,"Vans",6,2031,504
"Momentum-Long",2037,"Vans",7,2030,711
"Momentum-Long",2037,"Vans",8,2029,982
"Momentum-Long",2037,"Vans",9,2028,1177
