"Scenario","Year","age","modelYear","vehSize","EV"
"Baseline-Reference",2047,15,2032,"Light Truck",457776.697525957
"Baseline-Reference",2047,16,2031,"Car",212296.904228926
"Baseline-Reference",2047,16,2031,"Light Truck",374977.095771074
"Baseline-Reference",2047,17,2030,"Car",153042.798210079
"Baseline-Reference",2047,17,2030,"Light Truck",265289.201789921
"Baseline-Reference",2047,18,2029,"Car",88997.3026414983
"Baseline-Reference",2047,18,2029,"Light Truck",158215.697358502
"Baseline-Reference",2047,19,2028,"Car",43390.7491819179
"Baseline-Reference",2047,19,2028,"Light Truck",75290.250818082
"Baseline-Reference",2047,20,2027,"Car",19401.8070446707
"Baseline-Reference",2047,20,2027,"Light Truck",32871.1929553293
"Baseline-Reference",2047,21,2026,"Car",8453.88219166375
"Baseline-Reference",2047,21,2026,"Light Truck",13581.1178083363
"Baseline-Reference",2047,22,2025,"Car",3629.65894542793
"Baseline-Reference",2047,22,2025,"Light Truck",5437.34105457207
"Baseline-Reference",2047,23,2024,"Car",1426.19212139856
"Baseline-Reference",2047,23,2024,"Light Truck",2287.80787860144
"Baseline-Reference",2047,24,2023,"Car",591.197385416275
"Baseline-Reference",2047,24,2023,"Light Truck",919.802614583726
"Baseline-Reference",2047,25,2022,"Car",244.564190707194
"Baseline-Reference",2047,25,2022,"Light Truck",360.435809292806
"Baseline-Reference",2047,26,2021,"Car",103.485561006875
"Baseline-Reference",2047,26,2021,"Light Truck",153.514438993125
"Baseline-Reference",2047,27,2020,"Car",18.8867634620586
"Baseline-Reference",2047,27,2020,"Light Truck",28.1132365379414
"Baseline-Reference",2047,28,2019,"Car",3.64561813021956
"Baseline-Reference",2047,28,2019,"Light Truck",5.35438186978044
"Baseline-Reference",2048,0,2048,"Car",4865.8629294526
"Baseline-Reference",2048,0,2048,"Light Truck",9290.13707054741
"Baseline-Reference",2048,1,2047,"Car",7086.63332614993
"Baseline-Reference",2048,1,2047,"Light Truck",13528.3666738501
"Baseline-Reference",2048,2,2046,"Car",10040.8155221311
"Baseline-Reference",2048,2,2046,"Light Truck",19386.1844778689
"Baseline-Reference",2048,3,2045,"Car",14057.0673687696
"Baseline-Reference",2048,3,2045,"Light Truck",26822.9326312305
"Baseline-Reference",2048,4,2044,"Car",18700.349185059
"Baseline-Reference",2048,4,2044,"Light Truck",36087.6508149411
"Baseline-Reference",2048,5,2043,"Car",24755.470970252
"Baseline-Reference",2048,5,2043,"Light Truck",45902.529029748
"Baseline-Reference",2048,6,2042,"Car",30686.7748253062
"Baseline-Reference",2048,6,2042,"Light Truck",56855.2251746939
"Baseline-Reference",2048,7,2041,"Car",36955.1803812972
"Baseline-Reference",2048,7,2041,"Light Truck",68344.8196187029
"Baseline-Reference",2048,8,2040,"Car",43624.7447449241
"Baseline-Reference",2048,8,2040,"Light Truck",79370.255255076
"Baseline-Reference",2048,9,2039,"Car",51374.9245753508
"Baseline-Reference",2048,9,2039,"Light Truck",93298.0754246493
"Baseline-Reference",2048,10,2038,"Car",62024.171678588
"Baseline-Reference",2048,10,2038,"Light Truck",112515.828321412
"Baseline-Reference",2048,11,2037,"Car",182257.782964439
"Baseline-Reference",2048,11,2037,"Light Truck",327805.217035562
"Baseline-Reference",2048,12,2036,"Car",229024.054489029
"Baseline-Reference",2048,12,2036,"Light Truck",411414.945510972
"Baseline-Reference",2048,13,2035,"Car",265435.367907085
"Baseline-Reference",2048,13,2035,"Light Truck",480571.632092915
"Baseline-Reference",2048,14,2034,"Car",279548.981176248
"Baseline-Reference",2048,14,2034,"Light Truck",510762.018823752
"Baseline-Reference",2048,15,2033,"Car",259075.540015972
"Baseline-Reference",2048,15,2033,"Light Truck",485058.459984028
"Baseline-Reference",2048,16,2032,"Car",218742.64581009
"Baseline-Reference",2048,16,2032,"Light Truck",393908.35418991
"Baseline-Reference",2048,17,2031,"Car",158157.540932265
"Baseline-Reference",2048,17,2031,"Light Truck",279352.459067736
"Baseline-Reference",2048,18,2030,"Car",99530.9163834224
"Baseline-Reference",2048,18,2030,"Light Truck",172526.083616578
"Baseline-Reference",2048,19,2029,"Car",51662.7582242042
"Baseline-Reference",2048,19,2029,"Light Truck",91842.2417757958
"Baseline-Reference",2048,20,2028,"Car",23163.795859076
"Baseline-Reference",2048,20,2028,"Light Truck",40189.2041409239
"Baseline-Reference",2048,21,2027,"Car",9847.25041226727
"Baseline-Reference",2048,21,2027,"Light Truck",16684.7495877327
"Baseline-Reference",2048,22,2026,"Car",4215.44881620095
"Baseline-Reference",2048,22,2026,"Light Truck",6770.55118379906
"Baseline-Reference",2048,23,2025,"Car",1822.3912621836
"Baseline-Reference",2048,23,2025,"Light Truck",2728.60873781639
"Baseline-Reference",2048,24,2024,"Car",729.37128778202
"Baseline-Reference",2048,24,2024,"Light Truck",1168.62871221798
"Baseline-Reference",2048,25,2023,"Car",305.069134805808
"Baseline-Reference",2048,25,2023,"Light Truck",470.930865194193
"Baseline-Reference",2048,26,2022,"Car",123.696929514713
"Baseline-Reference",2048,26,2022,"Light Truck",182.303070485287
"Baseline-Reference",2048,27,2021,"Car",52.3467818322715
"Baseline-Reference",2048,27,2021,"Light Truck",77.6532181677285
"Baseline-Reference",2048,28,2020,"Car",7.23322855993735
"Baseline-Reference",2048,28,2020,"Light Truck",10.7667714400626
"Baseline-Reference",2049,0,2049,"Car",5039.03007578313
"Baseline-Reference",2049,0,2049,"Light Truck",9642.96992421688
"Baseline-Reference",2049,1,2048,"Car",7326.79255929382
"Baseline-Reference",2049,1,2048,"Light Truck",13990.2074407062
"Baseline-Reference",2049,2,2047,"Car",10450.6934356183
"Baseline-Reference",2049,2,2047,"Light Truck",19953.3065643817
"Baseline-Reference",2049,3,2046,"Car",14403.2647390973
"Baseline-Reference",2049,3,2046,"Light Truck",27811.7352609027
"Baseline-Reference",2049,4,2045,"Car",19434.5031133229
"Baseline-Reference",2049,4,2045,"Light Truck",37089.4968866771
"Baseline-Reference",2049,5,2044,"Car",24814.5082313326
"Baseline-Reference",2049,5,2044,"Light Truck",47892.4917686675
"Baseline-Reference",2049,6,2043,"Car",31613.2225866049
"Baseline-Reference",2049,6,2043,"Light Truck",58618.7774133952
"Baseline-Reference",2049,7,2042,"Car",38157.5436620056
"Baseline-Reference",2049,7,2042,"Light Truck",70688.4563379945
"Baseline-Reference",2049,8,2041,"Car",45570.7263743478
"Baseline-Reference",2049,8,2041,"Light Truck",84262.2736256522
"Baseline-Reference",2049,9,2040,"Car",54648.2642781248
"Baseline-Reference",2049,9,2040,"Light Truck",99409.7357218753
"Baseline-Reference",2049,10,2039,"Car",65785.4497458266
"Baseline-Reference",2049,10,2039,"Light Truck",119467.550254174
"Baseline-Reference",2049,11,2038,"Car",190243.419339918
"Baseline-Reference",2049,11,2038,"Light Truck",345209.580660083
"Baseline-Reference",2049,12,2037,"Car",240183.208299222
"Baseline-Reference",2049,12,2037,"Light Truck",432016.791700779
"Baseline-Reference",2049,13,2036,"Car",279962.973187113
"Baseline-Reference",2049,13,2036,"Light Truck",502945.026812887
"Baseline-Reference",2049,14,2035,"Car",295412.077471263
"Baseline-Reference",2049,14,2035,"Light Truck",534863.922528738
"Baseline-Reference",2049,15,2034,"Car",276051.651826068
"Baseline-Reference",2049,15,2034,"Light Truck",504396.348173932
"Baseline-Reference",2049,16,2033,"Car",222878.666357682
"Baseline-Reference",2049,16,2033,"Light Truck",417302.333642318
"Baseline-Reference",2049,17,2032,"Car",162952.010051574
"Baseline-Reference",2049,17,2032,"Light Truck",293447.989948426
"Baseline-Reference",2049,18,2031,"Car",102866.357625768
"Baseline-Reference",2049,18,2031,"Light Truck",181688.642374232
"Baseline-Reference",2049,19,2030,"Car",57722.9331759328
"Baseline-Reference",2049,19,2030,"Light Truck",100052.066824067
"Baseline-Reference",2049,20,2029,"Car",27574.0408402175
"Baseline-Reference",2049,20,2029,"Light Truck",49018.9591597825
"Baseline-Reference",2049,21,2028,"Car",11759.7130607705
"Baseline-Reference",2049,21,2028,"Light Truck",20405.2869392295
"Baseline-Reference",2049,22,2027,"Car",4909.36175758219
"Baseline-Reference",2049,22,2027,"Light Truck",8319.63824241781
"Baseline-Reference",2049,23,2026,"Car",2115.78916573621
"Baseline-Reference",2049,23,2026,"Light Truck",3396.21083426379
"Baseline-Reference",2049,24,2025,"Car",931.360403010847
"Baseline-Reference",2049,24,2025,"Light Truck",1392.63959698915
"Baseline-Reference",2049,25,2024,"Car",376.942296385418
"Baseline-Reference",2049,25,2024,"Light Truck",604.057703614581
"Baseline-Reference",2049,26,2023,"Car",155.960046459508
"Baseline-Reference",2049,26,2023,"Light Truck",240.039953540492
"Baseline-Reference",2049,27,2022,"Car",61.4442264256091
"Baseline-Reference",2049,27,2022,"Light Truck",90.555773574391
"Baseline-Reference",2049,28,2021,"Car",23.7573856008001
"Baseline-Reference",2049,28,2021,"Light Truck",35.2426143991999
"Baseline-Reference",2049,29,2020,"Car",1.20553809332289
"Baseline-Reference",2049,29,2020,"Light Truck",1.79446190667711
"Baseline-Reference",2050,0,2050,"Car",5246.47862579319
"Baseline-Reference",2050,0,2050,"Light Truck",10004.5213742068
"Baseline-Reference",2050,1,2049,"Car",7588.13947493263
"Baseline-Reference",2050,1,2049,"Light Truck",14522.8605250674
"Baseline-Reference",2050,2,2048,"Car",10807.2917343588
"Baseline-Reference",2050,2,2048,"Light Truck",20638.7082656412
"Baseline-Reference",2050,3,2047,"Car",14999.0103302725
"Baseline-Reference",2050,3,2047,"Light Truck",28640.9896697275
"Baseline-Reference",2050,4,2046,"Car",19933.6535329728
"Baseline-Reference",2050,4,2046,"Light Truck",38496.3464670273
"Baseline-Reference",2050,5,2045,"Car",25831.5527652012
"Baseline-Reference",2050,5,2045,"Light Truck",49308.4472347989
"Baseline-Reference",2050,6,2044,"Car",31749.8590365824
"Baseline-Reference",2050,6,2044,"Light Truck",61289.1409634177
"Baseline-Reference",2050,7,2043,"Car",39376.540062858
"Baseline-Reference",2050,7,2043,"Light Truck",73018.4599371421
"Baseline-Reference",2050,8,2042,"Car",47115.8615334884
"Baseline-Reference",2050,8,2042,"Light Truck",87280.1384665117
"Baseline-Reference",2050,9,2041,"Car",56759.4963129001
"Baseline-Reference",2050,9,2041,"Light Truck",104938.5036871
"Baseline-Reference",2050,10,2040,"Car",69459.4655731331
"Baseline-Reference",2050,10,2040,"Light Truck",126338.534426867
"Baseline-Reference",2050,11,2039,"Car",199299.354051247
"Baseline-Reference",2050,11,2039,"Light Truck",361975.645948753
"Baseline-Reference",2050,12,2038,"Car",250190.778167491
"Baseline-Reference",2050,12,2038,"Light Truck",454004.221832509
"Baseline-Reference",2050,13,2037,"Car",293227.470666057
"Baseline-Reference",2050,13,2037,"Light Truck",527444.529333943
"Baseline-Reference",2050,14,2036,"Car",311351.809294564
"Baseline-Reference",2050,14,2036,"Light Truck",559349.190705437
"Baseline-Reference",2050,15,2035,"Car",291602.329687349
"Baseline-Reference",2050,15,2035,"Light Truck",527976.670312651
"Baseline-Reference",2050,16,2034,"Car",237448.327828379
"Baseline-Reference",2050,16,2034,"Light Truck",433871.672171621
"Baseline-Reference",2050,17,2033,"Car",166025.456218383
"Baseline-Reference",2050,17,2033,"Light Truck",310859.543781617
"Baseline-Reference",2050,18,2032,"Car",105991.112912289
"Baseline-Reference",2050,18,2032,"Light Truck",190865.88708771
"Baseline-Reference",2050,19,2031,"Car",59665.2704464011
"Baseline-Reference",2050,19,2031,"Light Truck",105380.729553599
"Baseline-Reference",2050,20,2030,"Car",30758.2773151596
"Baseline-Reference",2050,20,2030,"Light Truck",53311.7226848404
"Baseline-Reference",2050,21,2029,"Car",13997.2203119947
"Baseline-Reference",2050,21,2029,"Light Truck",24883.7796880053
"Baseline-Reference",2050,22,2028,"Car",5865.58503395226
"Baseline-Reference",2050,22,2028,"Light Truck",10180.4149660477
"Baseline-Reference",2050,23,2027,"Car",2464.25497439412
"Baseline-Reference",2050,23,2027,"Light Truck",4172.74502560588
"Baseline-Reference",2050,24,2026,"Car",1080.27428530728
"Baseline-Reference",2050,24,2026,"Light Truck",1731.72571469272
"Baseline-Reference",2050,25,2025,"Car",481.433929567176
"Baseline-Reference",2050,25,2025,"Light Truck",719.566070432823
"Baseline-Reference",2050,26,2024,"Car",191.686007863374
"Baseline-Reference",2050,26,2024,"Light Truck",302.313992136626
"Baseline-Reference",2050,27,2023,"Car",76.9725293895763
"Baseline-Reference",2050,27,2023,"Light Truck",116.027470610424
"Baseline-Reference",2050,28,2022,"Car",29.1051598858148
"Baseline-Reference",2050,28,2022,"Light Truck",42.8948401141852
"Baseline-Reference",2050,29,2021,"Car",10.8720239190102
"Baseline-Reference",2050,29,2021,"Light Truck",16.1279760809898
"Baseline-Short",2022,0,2022,"Car",131.781696149662
"Baseline-Short",2022,0,2022,"Light Truck",194.218303850338
"Baseline-Short",2022,1,2021,"Car",89.7948642199734
"Baseline-Short",2022,1,2021,"Light Truck",133.205135780027
"Baseline-Short",2022,2,2020,"Car",71.5285935371582
"Baseline-Short",2022,2,2020,"Light Truck",106.471406462842
"Baseline-Short",2022,3,2019,"Car",90.7353845743536
"Baseline-Short",2022,3,2019,"Light Truck",133.264615425646
"Baseline-Short",2022,4,2018,"Car",123.056850095248
"Baseline-Short",2022,4,2018,"Light Truck",178.943149904752
"Baseline-Short",2022,5,2017,"Car",92.0145987121205
"Baseline-Short",2022,5,2017,"Light Truck",131.985401287879
"Baseline-Short",2022,6,2016,"Car",388.746708425145
"Baseline-Short",2022,6,2016,"Light Truck",548.253291574854
"Baseline-Short",2023,0,2023,"Car",180.542896159844
"Baseline-Short",2023,0,2023,"Light Truck",267.457103840156
"Baseline-Short",2023,1,2022,"Car",205.757310859441
"Baseline-Short",2023,1,2022,"Light Truck",303.242689140559
"Baseline-Short",2023,2,2021,"Car",139.725640736909
"Baseline-Short",2023,2,2021,"Light Truck",207.274359263091
"Baseline-Short",2023,3,2020,"Car",110.909504585706
"Baseline-Short",2023,3,2020,"Light Truck",165.090495414294
"Baseline-Short",2023,4,2019,"Car",138.938557629479
"Baseline-Short",2023,4,2019,"Light Truck",204.061442370521
"Baseline-Short",2023,5,2018,"Car",186.215167197114
"Baseline-Short",2023,5,2018,"Light Truck",270.784832802886
"Baseline-Short",2023,6,2017,"Car",136.378780234036
"Baseline-Short",2023,6,2017,"Light Truck",195.621219765964
"Baseline-Short",2023,7,2016,"Car",560.508861347248
"Baseline-Short",2023,7,2016,"Light Truck",790.491138652751
"Baseline-Short",2024,0,2024,"Car",280.094648806649
"Baseline-Short",2024,0,2024,"Light Truck",432.905351193351
"Baseline-Short",2024,1,2023,"Car",281.292280177614
"Baseline-Short",2024,1,2023,"Light Truck",416.707719822386
"Baseline-Short",2024,2,2022,"Car",319.752520412216
"Baseline-Short",2024,2,2022,"Light Truck",471.247479587785
"Baseline-Short",2024,3,2021,"Car",215.829808169981
"Baseline-Short",2024,3,2021,"Light Truck",320.170191830019
"Baseline-Short",2024,4,2020,"Car",169.980871158528
"Baseline-Short",2024,4,2020,"Light Truck",253.019128841472
"Baseline-Short",2024,5,2019,"Car",210.635714190464
"Baseline-Short",2024,5,2019,"Light Truck",309.364285809536
"Baseline-Short",2024,6,2018,"Car",276.674176207528
"Baseline-Short",2024,6,2018,"Light Truck",402.325823792472
"Baseline-Short",2024,7,2017,"Car",197.174140097401
"Baseline-Short",2024,7,2017,"Light Truck",282.825859902599
"Baseline-Short",2024,8,2016,"Car",778.738070132335
"Baseline-Short",2024,8,2016,"Light Truck",1098.26192986766
"Baseline-Short",2025,0,2025,"Car",465.050052382953
"Baseline-Short",2025,0,2025,"Light Truck",663.949947617047
"Baseline-Short",2025,1,2024,"Car",434.80977045738
"Baseline-Short",2025,1,2024,"Light Truck",673.190229542619
"Baseline-Short",2025,2,2023,"Car",436.043334028909
"Baseline-Short",2025,2,2023,"Light Truck",645.956665971092
"Baseline-Short",2025,3,2022,"Car",494.383479727104
"Baseline-Short",2025,3,2022,"Light Truck",728.616520272896
"Baseline-Short",2025,4,2021,"Car",330.992728200978
"Baseline-Short",2025,4,2021,"Light Truck",491.007271799022
"Baseline-Short",2025,5,2020,"Car",257.181459908883
"Baseline-Short",2025,5,2020,"Light Truck",382.818540091116
