"Scenario","Year","State","vehSize","total_gallons"
"Baseline",2044,"Mississippi","Car",107444155.524371
"Baseline",2044,"Mississippi","Light Truck",270221733.672242
"Baseline",2044,"Missouri","Car",238210471.361828
"Baseline",2044,"Missouri","Light Truck",608186998.58281
"Baseline",2044,"Montana","Car",44187289.3150728
"Baseline",2044,"Montana","Light Truck",125000689.320294
"Baseline",2044,"Nebraska","Car",78188765.0210267
"Baseline",2044,"Nebraska","Light Truck",199721586.184916
"Baseline",2044,"Nevada","Car",123595481.559425
"Baseline",2044,"Nevada","Light Truck",347234789.440077
"Baseline",2044,"New Hampshire","Car",57517377.1983842
"Baseline",2044,"New Hampshire","Light Truck",146613802.538028
"Baseline",2044,"New Jersey","Car",387200179.558088
"Baseline",2044,"New Jersey","Light Truck",976366317.91489
"Baseline",2044,"New Mexico","Car",75977988.8686853
"Baseline",2044,"New Mexico","Light Truck",214764214.026489
"Baseline",2044,"New York","Car",782871167.798646
"Baseline",2044,"New York","Light Truck",1983258960.54073
"Baseline",2044,"North Carolina","Car",406668274.23964
"Baseline",2044,"North Carolina","Light Truck",1053480605.22897
"Baseline",2044,"North Dakota","Car",32759035.8890052
"Baseline",2044,"North Dakota","Light Truck",83768404.8037621
"Baseline",2044,"Ohio","Car",470954162.172834
"Baseline",2044,"Ohio","Light Truck",1148448920.48869
"Baseline",2044,"Oklahoma","Car",150601573.913737
"Baseline",2044,"Oklahoma","Light Truck",399463814.404367
"Baseline",2044,"Oregon","Car",164823454.474716
"Baseline",2044,"Oregon","Light Truck",451517273.536547
"Baseline",2044,"Pennsylvania","Car",510249698.812998
"Baseline",2044,"Pennsylvania","Light Truck",1294059661.11844
"Baseline",2044,"Rhode Island","Car",43309957.1149996
"Baseline",2044,"Rhode Island","Light Truck",110429720.145283
"Baseline",2044,"South Carolina","Car",196486019.398844
"Baseline",2044,"South Carolina","Light Truck",509893599.100147
"Baseline",2044,"South Dakota","Car",37184158.1722623
"Baseline",2044,"South Dakota","Light Truck",95078632.8047462
"Baseline",2044,"Tennessee","Car",270373453.095425
"Baseline",2044,"Tennessee","Light Truck",678695113.404065
"Baseline",2044,"Texas","Car",1144466989.12101
"Baseline",2044,"Texas","Light Truck",3030189932.04138
"Baseline",2044,"Utah","Car",133266997.122682
"Baseline",2044,"Utah","Light Truck",375155509.68711
"Baseline",2044,"Vermont","Car",28113324.9560417
"Baseline",2044,"Vermont","Light Truck",71433651.8281516
"Baseline",2044,"Virginia","Car",338538948.570219
"Baseline",2044,"Virginia","Light Truck",875367747.800426
"Baseline",2044,"Washington","Car",321972385.377499
"Baseline",2044,"Washington","Light Truck",877434846.55525
"Baseline",2044,"West Virginia","Car",65815399.884199
"Baseline",2044,"West Virginia","Light Truck",171096912.336008
"Baseline",2044,"Wisconsin","Car",249262904.500441
"Baseline",2044,"Wisconsin","Light Truck",607671902.059339
"Baseline",2044,"Wyoming","Car",22342477.1558506
"Baseline",2044,"Wyoming","Light Truck",63292608.0469503
"Baseline",2045,"Alabama","Car",198664087.540844
"Baseline",2045,"Alabama","Light Truck",500755582.066969
"Baseline",2045,"Alaska","Car",31018661.400775
"Baseline",2045,"Alaska","Light Truck",86171675.5119058
"Baseline",2045,"Arizona","Car",290314349.537619
"Baseline",2045,"Arizona","Light Truck",820947253.779427
"Baseline",2045,"Arkansas","Car",116886170.936896
"Baseline",2045,"Arkansas","Light Truck",311374085.188553
"Baseline",2045,"California","Car",1584208309.00685
"Baseline",2045,"California","Light Truck",4332096077.28942
"Baseline",2045,"Colorado","Car",244919010.516305
"Baseline",2045,"Colorado","Light Truck",690686140.782861
"Baseline",2045,"Connecticut","Car",151688972.815395
"Baseline",2045,"Connecticut","Light Truck",387838902.580639
"Baseline",2045,"Delaware","Car",41948506.0313494
"Baseline",2045,"Delaware","Light Truck",108970346.95243
"Baseline",2045,"District of Columbia","Car",27681516.4466404
"Baseline",2045,"District of Columbia","Light Truck",71875098.2276348
"Baseline",2045,"Florida","Car",904328034.717421
"Baseline",2045,"Florida","Light Truck",2346158947.15135
"Baseline",2045,"Georgia","Car",432986210.248067
"Baseline",2045,"Georgia","Light Truck",1124742617.6585
"Baseline",2045,"Hawaii","Car",55350199.108114
"Baseline",2045,"Hawaii","Light Truck",152778561.071364
"Baseline",2045,"Idaho","Car",77448097.6536771
"Baseline",2045,"Idaho","Light Truck",219641311.380364
"Baseline",2045,"Illinois","Car",545777822.295007
"Baseline",2045,"Illinois","Light Truck",1333870148.96057
"Baseline",2045,"Indiana","Car",288537703.692553
"Baseline",2045,"Indiana","Light Truck",706379404.75972
"Baseline",2045,"Iowa","Car",134484185.169785
"Baseline",2045,"Iowa","Light Truck",344876697.314773
"Baseline",2045,"Kansas","Car",119474149.781016
"Baseline",2045,"Kansas","Light Truck",306235521.249971
"Baseline",2045,"Kentucky","Car",180891579.169628
"Baseline",2045,"Kentucky","Light Truck",455934467.354823
"Baseline",2045,"Louisiana","Car",170544429.494561
"Baseline",2045,"Louisiana","Light Truck",454405774.165809
"Baseline",2045,"Maine","Car",60706479.9721726
"Baseline",2045,"Maine","Light Truck",155414404.356298
"Baseline",2045,"Maryland","Car",256243812.311906
"Baseline",2045,"Maryland","Light Truck",664465103.20581
"Baseline",2045,"Massachusetts","Car",299648808.076813
"Baseline",2045,"Massachusetts","Light Truck",765289030.493448
"Baseline",2045,"Michigan","Car",436375212.937956
"Baseline",2045,"Michigan","Light Truck",1067654507.51343
"Baseline",2045,"Minnesota","Car",254523574.939453
"Baseline",2045,"Minnesota","Light Truck",651609285.056813
"Baseline",2045,"Mississippi","Car",113708086.725341
"Baseline",2045,"Mississippi","Light Truck",286768547.660337
"Baseline",2045,"Missouri","Car",250545000.799919
"Baseline",2045,"Missouri","Light Truck",642039706.099409
"Baseline",2045,"Montana","Car",46569964.659143
"Baseline",2045,"Montana","Light Truck",132107594.709733
"Baseline",2045,"Nebraska","Car",82369065.3588458
"Baseline",2045,"Nebraska","Light Truck",211153333.996158
"Baseline",2045,"Nevada","Car",127909260.970947
"Baseline",2045,"Nevada","Light Truck",361014417.147285
"Baseline",2045,"New Hampshire","Car",60294636.7887556
"Baseline",2045,"New Hampshire","Light Truck",154285252.394646
"Baseline",2045,"New Jersey","Car",399672436.152348
"Baseline",2045,"New Jersey","Light Truck",1012355169.93765
"Baseline",2045,"New Mexico","Car",79909918.7958788
"Baseline",2045,"New Mexico","Light Truck",226556024.407404
"Baseline",2045,"New York","Car",819623967.289132
"Baseline",2045,"New York","Light Truck",2083348841.64312
"Baseline",2045,"North Carolina","Car",425902573.005705
"Baseline",2045,"North Carolina","Light Truck",1107367022.39105
"Baseline",2045,"North Dakota","Car",34637107.3326878
"Baseline",2045,"North Dakota","Light Truck",88865873.1738647
"Baseline",2045,"Ohio","Car",495539153.611868
"Baseline",2045,"Ohio","Light Truck",1212905675.47537
"Baseline",2045,"Oklahoma","Car",158325738.689893
"Baseline",2045,"Oklahoma","Light Truck",421236288.745003
"Baseline",2045,"Oregon","Car",170619433.894141
"Baseline",2045,"Oregon","Light Truck",470883673.192985
"Baseline",2045,"Pennsylvania","Car",536009400.248934
"Baseline",2045,"Pennsylvania","Light Truck",1363571786.36049
"Baseline",2045,"Rhode Island","Car",45439298.3654938
"Baseline",2045,"Rhode Island","Light Truck",116297132.908948
"Baseline",2045,"South Carolina","Car",206796725.602967
"Baseline",2045,"South Carolina","Light Truck",538373425.039171
"Baseline",2045,"South Dakota","Car",39308188.7018022
"Baseline",2045,"South Dakota","Light Truck",100845817.895743
"Baseline",2045,"Tennessee","Car",284278460.886797
"Baseline",2045,"Tennessee","Light Truck",715918739.1919
"Baseline",2045,"Texas","Car",1196337823.92144
"Baseline",2045,"Texas","Light Truck",3178663660.63254
"Baseline",2045,"Utah","Car",138651407.755615
"Baseline",2045,"Utah","Light Truck",391915073.856532
"Baseline",2045,"Vermont","Car",29194036.6165561
"Baseline",2045,"Vermont","Light Truck",74523196.693009
"Baseline",2045,"Virginia","Car",352703924.547425
"Baseline",2045,"Virginia","Light Truck",915790811.190648
"Baseline",2045,"Washington","Car",329890188.848165
"Baseline",2045,"Washington","Light Truck",906880744.274565
"Baseline",2045,"West Virginia","Car",69612848.9740662
"Baseline",2045,"West Virginia","Light Truck",181462368.603719
"Baseline",2045,"Wisconsin","Car",262027150.083466
"Baseline",2045,"Wisconsin","Light Truck",641211653.105152
"Baseline",2045,"Wyoming","Car",23633689.5036712
"Baseline",2045,"Wyoming","Light Truck",67110354.6291675
"Baseline",2046,"Alabama","Car",208595629.505599
"Baseline",2046,"Alabama","Light Truck",527864336.487163
"Baseline",2046,"Alaska","Car",32521094.0775151
"Baseline",2046,"Alaska","Light Truck",90818673.4869364
"Baseline",2046,"Arizona","Car",301641225.999343
"Baseline",2046,"Arizona","Light Truck",856702631.478812
"Baseline",2046,"Arkansas","Car",122855215.868788
"Baseline",2046,"Arkansas","Light Truck",328420443.379068
"Baseline",2046,"California","Car",1604297639.26173
"Baseline",2046,"California","Light Truck",4429521532.17863
"Baseline",2046,"Colorado","Car",252416887.481248
"Baseline",2046,"Colorado","Light Truck",715497125.897119
"Baseline",2046,"Connecticut","Car",157991978.799364
"Baseline",2046,"Connecticut","Light Truck",405771922.170812
"Baseline",2046,"Delaware","Car",43646098.6108224
"Baseline",2046,"Delaware","Light Truck",113885426.900962
"Baseline",2046,"District of Columbia","Car",28759653.9359509
"Baseline",2046,"District of Columbia","Light Truck",75017330.8721516
"Baseline",2046,"Florida","Car",937122824.550787
"Baseline",2046,"Florida","Light Truck",2442966604.44338
"Baseline",2046,"Georgia","Car",450466916.362972
"Baseline",2046,"Georgia","Light Truck",1175375069.37508
"Baseline",2046,"Hawaii","Car",57219680.3082458
"Baseline",2046,"Hawaii","Light Truck",159066580.400545
"Baseline",2046,"Idaho","Car",81159929.4344508
"Baseline",2046,"Idaho","Light Truck",230974852.147697
"Baseline",2046,"Illinois","Car",568421234.826242
"Baseline",2046,"Illinois","Light Truck",1396231839.94696
"Baseline",2046,"Indiana","Car",302349191.14336
"Baseline",2046,"Indiana","Light Truck",743612130.762731
"Baseline",2046,"Iowa","Car",141138838.562374
"Baseline",2046,"Iowa","Light Truck",363559820.241025
"Baseline",2046,"Kansas","Car",125168272.566362
"Baseline",2046,"Kansas","Light Truck",322304914.450685
"Baseline",2046,"Kentucky","Car",189898558.056161
"Baseline",2046,"Kentucky","Light Truck",480532154.95724
"Baseline",2046,"Louisiana","Car",179377188.476978
"Baseline",2046,"Louisiana","Light Truck",479585072.367349
"Baseline",2046,"Maine","Car",63491994.8949452
"Baseline",2046,"Maine","Light Truck",163217683.958477
"Baseline",2046,"Maryland","Car",265127228.223385
"Baseline",2046,"Maryland","Light Truck",690910536.087422
"Baseline",2046,"Massachusetts","Car",310977408.458176
"Baseline",2046,"Massachusetts","Light Truck",798041190.967548
"Baseline",2046,"Michigan","Car",456263570.409114
"Baseline",2046,"Michigan","Light Truck",1121648176.58276
"Baseline",2046,"Minnesota","Car",265506567.341997
"Baseline",2046,"Minnesota","Light Truck",683058389.724917
"Baseline",2046,"Mississippi","Car",119629497.198761
"Baseline",2046,"Mississippi","Light Truck",302848463.53413
"Baseline",2046,"Missouri","Car",262257421.009714
"Baseline",2046,"Missouri","Light Truck",675183693.631895
"Baseline",2046,"Montana","Car",48841130.5345745
"Baseline",2046,"Montana","Light Truck",139024581.717953
"Baseline",2046,"Nebraska","Car",86331933.6330316
"Baseline",2046,"Nebraska","Light Truck",222322254.417004
"Baseline",2046,"Nevada","Car",132154121.471575
"Baseline",2046,"Nevada","Light Truck",374828419.663065
"Baseline",2046,"New Hampshire","Car",62962627.3194273
"Baseline",2046,"New Hampshire","Light Truck",161800684.303649
"Baseline",2046,"New Jersey","Car",412079039.81258
"Baseline",2046,"New Jersey","Light Truck",1048674792.28637
"Baseline",2046,"New Mexico","Car",83666918.1600025
"Baseline",2046,"New Mexico","Light Truck",238060410.566145
"Baseline",2046,"New York","Car",855082245.789147
"Baseline",2046,"New York","Light Truck",2181541156.16053
"Baseline",2046,"North Carolina","Car",444384589.561254
"Baseline",2046,"North Carolina","Light Truck",1160270404.40566
"Baseline",2046,"North Dakota","Car",36411338.9297195
"Baseline",2046,"North Dakota","Light Truck",93824140.4154059
"Baseline",2046,"Ohio","Car",518889358.898465
"Baseline",2046,"Ohio","Light Truck",1275993012.39205
"Baseline",2046,"Oklahoma","Car",165692190.65484
"Baseline",2046,"Oklahoma","Light Truck",442536183.910993
"Baseline",2046,"Oregon","Car",176330158.377689
"Baseline",2046,"Oregon","Light Truck",490137688.199332
"Baseline",2046,"Pennsylvania","Car",560745130.143309
"Baseline",2046,"Pennsylvania","Light Truck",1431449112.19275
"Baseline",2046,"Rhode Island","Car",47482408.6839595
"Baseline",2046,"Rhode Island","Light Truck",122038236.628159
"Baseline",2046,"South Carolina","Car",216639462.310649
"Baseline",2046,"South Carolina","Light Truck",566152156.171406
"Baseline",2046,"South Dakota","Car",41315201.4680028
"Baseline",2046,"South Dakota","Light Truck",106456967.980949
"Baseline",2046,"Tennessee","Car",297510610.401
"Baseline",2046,"Tennessee","Light Truck",752379406.023592
"Baseline",2046,"Texas","Car",1246180565.95297
"Baseline",2046,"Texas","Light Truck",3325109043.69405
"Baseline",2046,"Utah","Car",143885370.110925
"Baseline",2046,"Utah","Light Truck",408534505.003775
"Baseline",2046,"Vermont","Car",30249058.9146408
"Baseline",2046,"Vermont","Light Truck",77598187.8400156
"Baseline",2046,"Virginia","Car",366433091.823032
"Baseline",2046,"Virginia","Light Truck",955807383.405907
"Baseline",2046,"Washington","Car",337998654.735748
"Baseline",2046,"Washington","Light Truck",936860048.801913
"Baseline",2046,"West Virginia","Car",73218285.8621836
"Baseline",2046,"West Virginia","Light Truck",191516665.266751
"Baseline",2046,"Wisconsin","Car",274162174.5574
"Baseline",2046,"Wisconsin","Light Truck",674079732.882148
"Baseline",2046,"Wyoming","Car",24859530.748057
"Baseline",2046,"Wyoming","Light Truck",70811153.452374
"Baseline",2047,"Alabama","Car",218292945.346682
"Baseline",2047,"Alabama","Light Truck",553502322.654468
"Baseline",2047,"Alaska","Car",33992466.7643621
"Baseline",2047,"Alaska","Light Truck",95218059.051961
"Baseline",2047,"Arizona","Car",313134244.948345
"Baseline",2047,"Arizona","Light Truck",891180173.613292
"Baseline",2047,"Arkansas","Car",128688442.063419
"Baseline",2047,"Arkansas","Light Truck",344499612.474029
"Baseline",2047,"California","Car",1630935974.37235
"Baseline",2047,"California","Light Truck",4533109337.40422
"Baseline",2047,"Colorado","Car",260344128.070294
"Baseline",2047,"Colorado","Light Truck",739958314.048984
"Baseline",2047,"Connecticut","Car",164319116.395296
"Baseline",2047,"Connecticut","Light Truck",422955904.943604
"Baseline",2047,"Delaware","Car",45354932.6224813
"Baseline",2047,"Delaware","Light Truck",118610256.550783
"Baseline",2047,"District of Columbia","Car",29851236.2395602
"Baseline",2047,"District of Columbia","Light Truck",78048074.3494351
"Baseline",2047,"Florida","Car",970694927.764705
"Baseline",2047,"Florida","Light Truck",2536925777.70058
"Baseline",2047,"Georgia","Car",468069439.345203
"Baseline",2047,"Georgia","Light Truck",1224057410.45746
"Baseline",2047,"Hawaii","Car",59150418.3292499
"Baseline",2047,"Hawaii","Light Truck",165182431.361408
"Baseline",2047,"Idaho","Car",84818506.5908248
"Baseline",2047,"Idaho","Light Truck",241721949.412068
"Baseline",2047,"Illinois","Car",590951568.223377
"Baseline",2047,"Illinois","Light Truck",1456212650.58192
"Baseline",2047,"Indiana","Car",315846624.771021
"Baseline",2047,"Indiana","Light Truck",778995920.746854
"Baseline",2047,"Iowa","Car",147622904.488021
"Baseline",2047,"Iowa","Light Truck",381261379.776147
"Baseline",2047,"Kansas","Car",130740822.268736
"Baseline",2047,"Kansas","Light Truck",337575458.147523
"Baseline",2047,"Kentucky","Car",198697208.628459
"Baseline",2047,"Kentucky","Light Truck",503802440.522293
"Baseline",2047,"Louisiana","Car",187994502.498162
"Baseline",2047,"Louisiana","Light Truck",503310568.899763
"Baseline",2047,"Maine","Car",66250449.1232284
"Baseline",2047,"Maine","Light Truck",170634997.939948
"Baseline",2047,"Maryland","Car",274288003.345668
"Baseline",2047,"Maryland","Light Truck",716682860.223214
"Baseline",2047,"Massachusetts","Car",322509789.66952
"Baseline",2047,"Massachusetts","Light Truck",829680084.373152
"Baseline",2047,"Michigan","Car",475815088.138633
"Baseline",2047,"Michigan","Light Truck",1173166191.49211
"Baseline",2047,"Minnesota","Car",276388510.374109
"Baseline",2047,"Minnesota","Light Truck",713191155.953532
"Baseline",2047,"Mississippi","Car",125384046.687983
"Baseline",2047,"Mississippi","Light Truck",318008507.570423
"Baseline",2047,"Missouri","Car",273746409.266896
"Baseline",2047,"Missouri","Light Truck",706729379.162929
"Baseline",2047,"Montana","Car",51074805.2314515
"Baseline",2047,"Montana","Light Truck",145575152.626629
