"Scenario","Year","State","vehSize","total_kwh"
"Momentum",2030,"Nebraska","Light Truck",408606123.118903
"Momentum",2030,"Nevada","Car",475897383.695815
"Momentum",2030,"Nevada","Light Truck",1309191862.4466
"Momentum",2030,"New Hampshire","Car",115090688.475931
"Momentum",2030,"New Hampshire","Light Truck",377825572.727108
"Momentum",2030,"New Jersey","Car",1446420487.62113
"Momentum",2030,"New Jersey","Light Truck",4163356028.4812
"Momentum",2030,"New Mexico","Car",168066685.745001
"Momentum",2030,"New Mexico","Light Truck",463993559.737259
"Momentum",2030,"New York","Car",1870323020.71464
"Momentum",2030,"New York","Light Truck",5379007679.31932
"Momentum",2030,"North Carolina","Car",1092119834.45819
"Momentum",2030,"North Carolina","Light Truck",2797903354.17975
"Momentum",2030,"North Dakota","Car",39694247.3257993
"Momentum",2030,"North Dakota","Light Truck",127857958.225239
"Momentum",2030,"Ohio","Car",839257129.400426
"Momentum",2030,"Ohio","Light Truck",2564271598.70398
"Momentum",2030,"Oklahoma","Car",336513260.04422
"Momentum",2030,"Oklahoma","Light Truck",915098930.311632
"Momentum",2030,"Oregon","Car",713413852.064221
"Momentum",2030,"Oregon","Light Truck",1472346862.81517
"Momentum",2030,"Pennsylvania","Car",1069880883.90921
"Momentum",2030,"Pennsylvania","Light Truck",3076104721.5935
"Momentum",2030,"Rhode Island","Car",85875715.5320473
"Momentum",2030,"Rhode Island","Light Truck",281959565.621334
"Momentum",2030,"South Carolina","Car",425858817.475528
"Momentum",2030,"South Carolina","Light Truck",1101443834.79758
"Momentum",2030,"South Dakota","Car",47542865.2828964
"Momentum",2030,"South Dakota","Light Truck",153260726.87834
"Momentum",2030,"Tennessee","Car",570116363.487443
"Momentum",2030,"Tennessee","Light Truck",1585448699.816
"Momentum",2030,"Texas","Car",3228149260.20106
"Momentum",2030,"Texas","Light Truck",8751113328.39812
"Momentum",2030,"Utah","Car",428805363.591306
"Momentum",2030,"Utah","Light Truck",1180414545.42774
"Momentum",2030,"Vermont","Car",76046611.1925448
"Momentum",2030,"Vermont","Light Truck",249644169.424111
"Momentum",2030,"Virginia","Car",1088995026.16174
"Momentum",2030,"Virginia","Light Truck",2767112682.08884
"Momentum",2030,"Washington","Car",1730780549.32591
"Momentum",2030,"Washington","Light Truck",3569038929.79312
"Momentum",2030,"West Virginia","Car",103665641.477777
"Momentum",2030,"West Virginia","Light Truck",271977076.117833
"Momentum",2030,"Wisconsin","Car",438947721.208804
"Momentum",2030,"Wisconsin","Light Truck",1341073646.62283
"Momentum",2030,"Wyoming","Car",33205779.954691
"Momentum",2030,"Wyoming","Light Truck",91925316.3571462
"Momentum",2031,"Alabama","Car",435035236.126511
"Momentum",2031,"Alabama","Light Truck",1228646588.15736
"Momentum",2031,"Alaska","Car",77880820.569815
"Momentum",2031,"Alaska","Light Truck",165966331.737854
"Momentum",2031,"Arizona","Car",1104928734.28172
"Momentum",2031,"Arizona","Light Truck",3040007665.55636
"Momentum",2031,"Arkansas","Car",249837682.723996
"Momentum",2031,"Arkansas","Light Truck",697785305.145963
"Momentum",2031,"California","Car",13843049335.6886
"Momentum",2031,"California","Light Truck",28663333658.9816
"Momentum",2031,"Colorado","Car",1141690696.24689
"Momentum",2031,"Colorado","Light Truck",3139923579.07372
"Momentum",2031,"Connecticut","Car",425451986.969766
"Momentum",2031,"Connecticut","Light Truck",1393843109.58049
"Momentum",2031,"Delaware","Car",148415335.260799
"Momentum",2031,"Delaware","Light Truck",383888276.594089
"Momentum",2031,"District of Columbia","Car",105817873.951215
"Momentum",2031,"District of Columbia","Light Truck",271350511.612172
"Momentum",2031,"Florida","Car",3827168578.21241
"Momentum",2031,"Florida","Light Truck",9840743759.96896
"Momentum",2031,"Georgia","Car",1590575133.37607
"Momentum",2031,"Georgia","Light Truck",4115078512.49419
"Momentum",2031,"Hawaii","Car",293112751.44299
"Momentum",2031,"Hawaii","Light Truck",610360195.471054
"Momentum",2031,"Idaho","Car",194115778.021098
"Momentum",2031,"Idaho","Light Truck",535944669.386345
"Momentum",2031,"Illinois","Car",1535749192.90229
"Momentum",2031,"Illinois","Light Truck",4666525873.40771
"Momentum",2031,"Indiana","Car",618868101.298771
"Momentum",2031,"Indiana","Light Truck",1875358474.25739
"Momentum",2031,"Iowa","Car",253012516.297353
"Momentum",2031,"Iowa","Light Truck",810311439.671785
"Momentum",2031,"Kansas","Car",257004062.970917
"Momentum",2031,"Kansas","Light Truck",823888660.867462
"Momentum",2031,"Kentucky","Car",389678688.13692
"Momentum",2031,"Kentucky","Light Truck",1100442415.99983
"Momentum",2031,"Louisiana","Car",354231129.037218
"Momentum",2031,"Louisiana","Light Truck",992461681.031765
"Momentum",2031,"Maine","Car",134569939.612422
"Momentum",2031,"Maine","Light Truck",441021607.034868
"Momentum",2031,"Maryland","Car",1100504929.6204
"Momentum",2031,"Maryland","Light Truck",2829941039.86099
"Momentum",2031,"Massachusetts","Car",949332293.36642
"Momentum",2031,"Massachusetts","Light Truck",3109934850.10604
"Momentum",2031,"Michigan","Car",1018542568.24257
"Momentum",2031,"Michigan","Light Truck",3089968098.45754
"Momentum",2031,"Minnesota","Car",625354769.49655
"Momentum",2031,"Minnesota","Light Truck",2008443526.75567
"Momentum",2031,"Mississippi","Car",217946321.400322
"Momentum",2031,"Mississippi","Light Truck",619239853.842468
"Momentum",2031,"Missouri","Car",568279768.895383
"Momentum",2031,"Missouri","Light Truck",1822600891.05757
"Momentum",2031,"Montana","Car",107289419.20854
"Momentum",2031,"Montana","Light Truck",296280885.460419
"Momentum",2031,"Nebraska","Car",168611641.878599
"Momentum",2031,"Nebraska","Light Truck",540379347.769606
"Momentum",2031,"Nevada","Car",577429360.393355
"Momentum",2031,"Nevada","Light Truck",1587918273.01805
"Momentum",2031,"New Hampshire","Car",146920422.023438
"Momentum",2031,"New Hampshire","Light Truck",481395627.971454
"Momentum",2031,"New Jersey","Car",1752967822.75632
"Momentum",2031,"New Jersey","Light Truck",5023168097.43091
"Momentum",2031,"New Mexico","Car",219010359.978495
"Momentum",2031,"New Mexico","Light Truck",604453151.049643
"Momentum",2031,"New York","Car",2378079765.60961
"Momentum",2031,"New York","Light Truck",6810040800.24601
"Momentum",2031,"North Carolina","Car",1376246937.72604
"Momentum",2031,"North Carolina","Light Truck",3574301981.17279
"Momentum",2031,"North Dakota","Car",55186813.5819335
"Momentum",2031,"North Dakota","Light Truck",176444856.34295
"Momentum",2031,"Ohio","Car",1106402599.40898
"Momentum",2031,"Ohio","Light Truck",3354039578.00813
"Momentum",2031,"Oklahoma","Car",432198291.195467
"Momentum",2031,"Oklahoma","Light Truck",1190510692.07693
"Momentum",2031,"Oregon","Car",861744617.668584
"Momentum",2031,"Oregon","Light Truck",1800093107.75702
"Momentum",2031,"Pennsylvania","Car",1385407216.00334
"Momentum",2031,"Pennsylvania","Light Truck",3966566660.40003
"Momentum",2031,"Rhode Island","Car",110424496.740472
"Momentum",2031,"Rhode Island","Light Truck",361873276.714221
"Momentum",2031,"South Carolina","Car",554622255.646257
"Momentum",2031,"South Carolina","Light Truck",1452906591.89986
"Momentum",2031,"South Dakota","Car",65765443.6605536
"Momentum",2031,"South Dakota","Light Truck",210389630.712882
"Momentum",2031,"Tennessee","Car",737690642.542969
"Momentum",2031,"Tennessee","Light Truck",2069344547.15112
"Momentum",2031,"Texas","Car",4029476180.43317
"Momentum",2031,"Texas","Light Truck",11057484645.8326
"Momentum",2031,"Utah","Car",528312307.149107
"Momentum",2031,"Utah","Light Truck",1453954371.8371
"Momentum",2031,"Vermont","Car",93387246.2772312
"Momentum",2031,"Vermont","Light Truck",305895135.63511
"Momentum",2031,"Virginia","Car",1338796475.33966
"Momentum",2031,"Virginia","Light Truck",3450639753.21074
"Momentum",2031,"Washington","Car",2052210877.37027
"Momentum",2031,"Washington","Light Truck",4278572503.86164
"Momentum",2031,"West Virginia","Car",142155036.289586
"Momentum",2031,"West Virginia","Light Truck",376929270.451644
"Momentum",2031,"Wisconsin","Car",575580152.882323
"Momentum",2031,"Wisconsin","Light Truck",1744874507.5983
"Momentum",2031,"Wyoming","Car",45781809.4688107
"Momentum",2031,"Wyoming","Light Truck",126673136.625343
"Momentum",2032,"Alabama","Car",568861917.977941
"Momentum",2032,"Alabama","Light Truck",1614534845.81787
"Momentum",2032,"Alaska","Car",100918970.242386
"Momentum",2032,"Alaska","Light Truck",216656620.577684
"Momentum",2032,"Arizona","Car",1338796966.79157
"Momentum",2032,"Arizona","Light Truck",3679570330.41981
"Momentum",2032,"Arkansas","Car",329276596.373303
"Momentum",2032,"Arkansas","Light Truck",925981569.224525
"Momentum",2032,"California","Car",15727265321.7736
"Momentum",2032,"California","Light Truck",32836506808.8682
"Momentum",2032,"Colorado","Car",1349548498.17015
"Momentum",2032,"Colorado","Light Truck",3706771984.58667
"Momentum",2032,"Connecticut","Car",523738232.291649
"Momentum",2032,"Connecticut","Light Truck",1711549042.43691
"Momentum",2032,"Delaware","Car",180550130.057913
"Momentum",2032,"Delaware","Light Truck",471796915.992378
"Momentum",2032,"District of Columbia","Car",127166482.404834
"Momentum",2032,"District of Columbia","Light Truck",329983518.661679
"Momentum",2032,"Florida","Car",4570257094.58383
"Momentum",2032,"Florida","Light Truck",11876618909.6194
"Momentum",2032,"Georgia","Car",1933225572.54429
"Momentum",2032,"Georgia","Light Truck",5053858024.9312
"Momentum",2032,"Hawaii","Car",346772976.859647
"Momentum",2032,"Hawaii","Light Truck",729211782.330715
"Momentum",2032,"Idaho","Car",249066461.516552
"Momentum",2032,"Idaho","Light Truck",686738764.454616
"Momentum",2032,"Illinois","Car",1901290734.70494
"Momentum",2032,"Illinois","Light Truck",5735193306.26422
"Momentum",2032,"Indiana","Car",800967253.467754
"Momentum",2032,"Indiana","Light Truck",2410239585.45086
"Momentum",2032,"Iowa","Car",332887865.469936
"Momentum",2032,"Iowa","Light Truck",1058534897.74485
"Momentum",2032,"Kansas","Car",332286737.655169
"Momentum",2032,"Kansas","Light Truck",1057503336.2162
"Momentum",2032,"Kentucky","Car",508634975.370454
"Momentum",2032,"Kentucky","Light Truck",1443434083.14579
"Momentum",2032,"Louisiana","Car",471417124.376873
"Momentum",2032,"Louisiana","Light Truck",1329045877.83519
"Momentum",2032,"Maine","Car",170338253.750767
"Momentum",2032,"Maine","Light Truck",556891291.538336
"Momentum",2032,"Maryland","Car",1308128780.88278
"Momentum",2032,"Maryland","Light Truck",3398754427.23373
"Momentum",2032,"Massachusetts","Car",1150025229.31011
"Momentum",2032,"Massachusetts","Light Truck",3757583117.0926
"Momentum",2032,"Michigan","Car",1294518178.19768
"Momentum",2032,"Michigan","Light Truck",3899283577.5299
"Momentum",2032,"Minnesota","Car",782431600.219329
"Momentum",2032,"Minnesota","Light Truck",2494274795.34221
"Momentum",2032,"Mississippi","Car",292627497.701822
"Momentum",2032,"Mississippi","Light Truck",834545319.918488
"Momentum",2032,"Missouri","Car",729167414.803698
"Momentum",2032,"Missouri","Light Truck",2321532067.85956
"Momentum",2032,"Montana","Car",138580926.922016
"Momentum",2032,"Montana","Light Truck",382177501.92551
"Momentum",2032,"Nebraska","Car",218939409.001147
"Momentum",2032,"Nebraska","Light Truck",696616986.204729
"Momentum",2032,"Nevada","Car",686548927.771636
"Momentum",2032,"Nevada","Light Truck",1885678329.06079
"Momentum",2032,"New Hampshire","Car",183620281.263391
"Momentum",2032,"New Hampshire","Light Truck",600172298.84788
"Momentum",2032,"New Jersey","Car",2077952223.84056
"Momentum",2032,"New Jersey","Light Truck",5928821594.38157
"Momentum",2032,"New Mexico","Car",278930391.975655
"Momentum",2032,"New Mexico","Light Truck",768818959.904675
"Momentum",2032,"New York","Car",2957545715.49239
"Momentum",2032,"New York","Light Truck",8434545274.63954
"Momentum",2032,"North Carolina","Car",1700359848.84151
"Momentum",2032,"North Carolina","Light Truck",4460549748.27822
"Momentum",2032,"North Dakota","Car",74221499.6469763
"Momentum",2032,"North Dakota","Light Truck",235697175.142036
"Momentum",2032,"Ohio","Car",1422668938.91459
"Momentum",2032,"Ohio","Light Truck",4282466245.5578
"Momentum",2032,"Oklahoma","Car",543847346.504067
"Momentum",2032,"Oklahoma","Light Truck",1511923083.71393
"Momentum",2032,"Oregon","Car",1022434289.50541
"Momentum",2032,"Oregon","Light Truck",2154937712.13081
"Momentum",2032,"Pennsylvania","Car",1753193059.15676
"Momentum",2032,"Pennsylvania","Light Truck",4999202221.88496
"Momentum",2032,"Rhode Island","Car",138889183.314267
"Momentum",2032,"Rhode Island","Light Truck",454039531.051565
"Momentum",2032,"South Carolina","Car",706299378.74132
"Momentum",2032,"South Carolina","Light Truck",1867154576.95399
"Momentum",2032,"South Dakota","Car",88115218.4028411
"Momentum",2032,"South Dakota","Light Truck",279936191.683721
"Momentum",2032,"Tennessee","Car",933957495.054599
"Momentum",2032,"Tennessee","Light Truck",2635396312.46849
"Momentum",2032,"Texas","Car",4933097050.58744
"Momentum",2032,"Texas","Light Truck",13656922232.7499
"Momentum",2032,"Utah","Car",638113218.650162
"Momentum",2032,"Utah","Light Truck",1754085675.36777
"Momentum",2032,"Vermont","Car",112347565.420086
"Momentum",2032,"Vermont","Light Truck",367035960.270068
"Momentum",2032,"Virginia","Car",1615081216.26262
"Momentum",2032,"Virginia","Light Truck",4207432395.44095
"Momentum",2032,"Washington","Car",2384901283.02441
"Momentum",2032,"Washington","Light Truck",5012701281.00279
"Momentum",2032,"West Virginia","Car",189172021.347299
"Momentum",2032,"West Virginia","Light Truck",505210339.727174
"Momentum",2032,"Wisconsin","Car",736360665.31927
"Momentum",2032,"Wisconsin","Light Truck",2216699838.16786
"Momentum",2032,"Wyoming","Car",61198383.1178267
"Momentum",2032,"Wyoming","Light Truck",169056245.298607
"Momentum",2033,"Alabama","Car",726044261.151585
"Momentum",2033,"Alabama","Light Truck",2068303032.96117
"Momentum",2033,"Alaska","Car",127819988.781493
"Momentum",2033,"Alaska","Light Truck",276129345.600769
"Momentum",2033,"Arizona","Car",1592980445.03367
"Momentum",2033,"Arizona","Light Truck",4373637354.59021
"Momentum",2033,"Arkansas","Car",423224256.666564
"Momentum",2033,"Arkansas","Light Truck",1196284271.46139
"Momentum",2033,"California","Car",17510236865.2021
"Momentum",2033,"California","Light Truck",36804978890.2261
"Momentum",2033,"Colorado","Car",1564268316.85254
"Momentum",2033,"Colorado","Light Truck",4290807456.17707
"Momentum",2033,"Connecticut","Car",632392652.010079
"Momentum",2033,"Connecticut","Light Truck",2062888299.31684
"Momentum",2033,"Delaware","Car",215712031.502299
"Momentum",2033,"Delaware","Light Truck",568283694.914978
"Momentum",2033,"District of Columbia","Car",150277851.682823
"Momentum",2033,"District of Columbia","Light Truck",393679582.484638
"Momentum",2033,"Florida","Car",5361788792.01833
"Momentum",2033,"Florida","Light Truck",14051769183.3921
"Momentum",2033,"Georgia","Car",2308988539.42672
"Momentum",2033,"Georgia","Light Truck",6085427461.28504
"Momentum",2033,"Hawaii","Car",403653903.642519
"Momentum",2033,"Hawaii","Light Truck",855777696.990825
"Momentum",2033,"Idaho","Car",312592061.77987
"Momentum",2033,"Idaho","Light Truck",860900953.947254
"Momentum",2033,"Illinois","Car",2306787595.99107
"Momentum",2033,"Illinois","Light Truck",6917529019.10152
"Momentum",2033,"Indiana","Car",1012368816.70987
"Momentum",2033,"Indiana","Light Truck",3029929962.78076
"Momentum",2033,"Iowa","Car",426894136.663708
"Momentum",2033,"Iowa","Light Truck",1349713939.56576
"Momentum",2033,"Kansas","Car",419681800.644861
"Momentum",2033,"Kansas","Light Truck",1327786485.88329
"Momentum",2033,"Kentucky","Car",648128356.536886
"Momentum",2033,"Kentucky","Light Truck",1846115734.08237
"Momentum",2033,"Louisiana","Car",610795658.49343
"Momentum",2033,"Louisiana","Light Truck",1730015066.80592
"Momentum",2033,"Maine","Car",211065674.984503
"Momentum",2033,"Maine","Light Truck",688913075.412199
"Momentum",2033,"Maryland","Car",1527015478.88609
"Momentum",2033,"Maryland","Light Truck",4000349612.35986
"Momentum",2033,"Massachusetts","Car",1366501720.135
"Momentum",2033,"Massachusetts","Light Truck",4456104386.58743
"Momentum",2033,"Michigan","Car",1609484621.03368
"Momentum",2033,"Michigan","Light Truck",4820866327.6152
"Momentum",2033,"Minnesota","Car",958846456.311112
"Momentum",2033,"Minnesota","Light Truck",3037792971.46233
"Momentum",2033,"Mississippi","Car",381792477.516521
"Momentum",2033,"Mississippi","Light Truck",1091930190.68672
"Momentum",2033,"Missouri","Car",914659486.846118
"Momentum",2033,"Missouri","Light Truck",2894767801.5598
"Momentum",2033,"Montana","Car",174983261.779163
"Momentum",2033,"Montana","Light Truck",482016601.089104
"Momentum",2033,"Nebraska","Car",277553287.148811
"Momentum",2033,"Nebraska","Light Truck",877964566.622837
"Momentum",2033,"Nevada","Car",800962540.407817
"Momentum",2033,"Nevada","Light Truck",2197193510.4455
"Momentum",2033,"New Hampshire","Car",224925170.676062
"Momentum",2033,"New Hampshire","Light Truck",733933647.794455
"Momentum",2033,"New Jersey","Car",2413586458.32557
"Momentum",2033,"New Jersey","Light Truck",6862257138.77736
"Momentum",2033,"New Mexico","Car",347741381.027219
